Unnamed: 0,sample,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,temperature,residence_time,pressure,heat_rate,fuel_type,fuel_category,devol_yield,E_A,A0
808,digestate_pp_230,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,1000,1.5,1.0,1000,Digestate_PP,Co-Pyro,61.2745098,19.958405438643073,210.70680741047025
809,digestate_pp_361,7.752,62.532,11.704,18.012,49.03632,7.1004,16.112,1.83264,0.17432,0.00168,1.62,0.304,22.55596,1000,1.5,1.0,1000,Digestate_PP,Co-Pyro,62.50840619,19.958405438643073,210.70680741047025
872,digestate_pp_269,4.896,76.336,7.391999999999999,11.376,62.49536,9.7842,10.176,1.17072,0.14436,0.00364,1.76,0.192,31.30708,1000,1.5,1.0,1000,Digestate_PP,Co-Pyro,73.14690027,19.958405438643073,210.70680741047025
803,digestate_pp_224,7.752,62.532,11.704,18.012,49.03632,7.1004,16.112,1.83264,0.17432,0.00168,1.62,0.304,22.55596,1000,2.0,1.0,1000,Digestate_PP,Co-Pyro,66.9122572,19.958405438643073,210.70680741047025
804,digestate_pp_225,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,1000,2.0,1.0,1000,Digestate_PP,Co-Pyro,64.7243545,19.958405438643073,210.70680741047025
869,digestate_pp_266,4.997999999999999,75.843,7.546,11.613,62.01468,9.68835,10.388,1.19436,0.14543,0.00357,1.755,0.196,30.99454,1000,2.0,1.0,1000,Digestate_PP,Co-Pyro,71.95820694,19.958405438643073,210.70680741047025
863,digestate_pp_259,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.1465,0.0035,1.75,0.2,30.682,1000,5.0,1.0,1000,Digestate_PP,Co-Pyro,74.62328767,19.958405438643073,210.70680741047025
864,digestate_pp_260,5.508,73.378,8.316,12.798,59.61128,9.2091,11.448,1.31256,0.15078,0.00322,1.73,0.216,29.43184,1000,5.0,1.0,1000,Digestate_PP,Co-Pyro,73.75707992,19.958405438643073,210.70680741047025
865,digestate_pp_261,5.202,74.857,7.854,12.087,61.05332,9.49665,10.812,1.24164,0.14757,0.00343,1.745,0.204,30.36946,1000,5.0,1.0,1000,Digestate_PP,Co-Pyro,73.87205387,19.958405438643073,210.70680741047025
866,digestate_pp_262,4.997999999999999,75.843,7.546,11.613,62.01468,9.68835,10.388,1.19436,0.14543,0.00357,1.755,0.196,30.99454,1000,5.0,1.0,1000,Digestate_PP,Co-Pyro,76.54028436,19.958405438643073,210.70680741047025
771,digestate_pp_213,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,1000,10.0,1.0,1000,Digestate_PP,Co-Pyro,71.55870445,19.958405438643073,210.70680741047025
793,digestate_pp_241,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.1465,0.0035,1.75,0.2,30.682,1000,10.0,1.0,1000,Digestate_PP,Co-Pyro,71.30774236,19.958405438643073,210.70680741047025
794,digestate_pp_242,5.303999999999999,74.364,8.008000000000001,12.324,60.57264,9.4008,11.024,1.26528,0.14864,0.00336,1.74,0.208,30.05692,1000,10.0,1.0,1000,Digestate_PP,Co-Pyro,70.72158365,19.958405438643073,210.70680741047025
796,digestate_pp_244,5.202,74.857,7.854,12.087,61.05332,9.49665,10.812,1.24164,0.14757,0.00343,1.745,0.204,30.36946,1000,10.0,1.0,1000,Digestate_PP,Co-Pyro,72.18298015,19.958405438643073,210.70680741047025
1040,dgst_car_61,5.54410597907,59.91938882203999,15.06633615065,19.47016904824,50.81922981531366,6.993433738518275,14.921623209189471,1.868034558838249,0.3834036518569991,0.0,1.6108859321260065,0.2490943143905616,22.813515412381037,1000,0.5,1.0,1000,Digestate_SCP,Co-Pyro,37.56805808,15.09872569875148,115.8293161154276
1041,dgst_car_62,5.5910515825400005,59.82642928087999,15.0697004993,19.51281863728,50.68493138012062,6.971317240577536,14.984928384507398,1.873398391981413,0.3815543840093369,0.0,1.6097678639361837,0.2506159036806404,22.73927815977136,1000,0.5,1.0,1000,Digestate_SCP,Co-Pyro,39.82855259,15.09872569875148,115.8293161154276
1142,dgst_car_153,7.92492652279,55.20499665388,15.236957248050002,21.63311957528,44.00835829884976,5.871807670038787,18.1321104706222,2.1400584161626446,0.2896190467582786,0.0,1.55418371682034,0.3262608810795813,19.04861384422079,1000,0.5,1.0,1000,Digestate_SCP,Co-Pyro,49.19441461,15.09872569875148,115.8293161154276
1143,dgst_car_154,7.898256731989999,55.25780695628,15.235045962050002,21.60889034968,44.08465322119866,5.8843720494419625,18.09614680933141,2.1370112233002567,0.2906696155652561,0.0,1.554818891203427,0.3253964664155785,19.09078801710009,1000,0.5,1.0,1000,Digestate_SCP,Co-Pyro,44.23420207,15.09872569875148,115.8293161154276
1145,dgst_car_221,7.969622448809999,55.11649182132,15.24016037395,21.67372535592,43.880495570919855,5.850751015470219,18.19238200242818,2.1451652093792597,0.2878583975643004,0.0,1.5531192275092254,0.3277095543804931,18.977934110543707,1000,0.5,1.0,1000,Digestate_SCP,Co-Pyro,42.17228464,15.09872569875148,115.8293161154276
1037,dgst_car_65,5.6800664491,59.6501661052,15.0760797345,19.5936877112,50.43028437583695,6.929381532706032,15.104963090996652,1.8835689054309623,0.3780479357260904,0.0,1.6076478636940803,0.2535010315223146,22.598514836981117,1000,1.0,1.0,1000,Digestate_SCP,Co-Pyro,52.33449477,15.09872569875148,115.8293161154276
1139,dgst_car_156,7.94078379426,55.173596808720006,15.2380936567,21.647525740320003,43.962995014805216,5.8643371661813575,18.15349367322846,2.1418702100684426,0.2889944016346971,0.0,1.5538060560918052,0.3267748430409828,19.02353800791653,1000,1.0,1.0,1000,Digestate_SCP,Co-Pyro,53.5412844,15.09872569875148,115.8293161154276
1141,dgst_car_158,7.94593482866,55.16339696551999,15.2384628047,21.65220540112,43.94825932480631,5.861910467336745,18.16043973657961,2.142458748440389,0.2887914935539818,0.0,1.5536833777730354,0.3269417970941111,19.01539243913716,1000,1.0,1.0,1000,Digestate_SCP,Co-Pyro,53.96711937,15.09872569875148,115.8293161154276
1032,dgst_car_69,5.75862580967,59.49460644524,15.08170967765,19.66505806744,50.2055476930705,6.892371508170241,15.21089876390638,1.8925448109638503,0.3749533477583835,0.0,1.6057768743878662,0.2560472780894748,22.474285289070068,1000,1.5,1.0,1000,Digestate_SCP,Co-Pyro,60.64735945,15.09872569875148,115.8293161154276
1136,dgst_car_159,7.883238970649999,55.2875444418,15.23396971675,21.5952468708,44.12761489809675,5.8914470524923095,18.075895668772134,2.1352953487548776,0.2912611909447838,0.0,1.5551765579495227,0.3249097144489006,19.11453629723332,1000,1.5,1.0,1000,Digestate_SCP,Co-Pyro,60.47186933,15.09872569875148,115.8293161154276
1137,dgst_car_160,7.866006587409999,55.32166722052,15.23273476095,21.57959143112,44.17691199798935,5.899565383928501,18.05265815638504,2.133326439602022,0.2919400040797495,0.0,1.5555869686826131,0.3243511827048732,19.14178666133764,1000,1.5,1.0,1000,Digestate_SCP,Co-Pyro,62.94691224,15.09872569875148,115.8293161154276
1138,dgst_car_161,7.895425114269999,55.26341399644,15.234843034650002,21.60631785464,44.09275369921475,5.885706050133068,18.09232843140147,2.136687693004496,0.2907811578443922,0.0,1.5548863297166098,0.3253046887222935,19.095265785079103,1000,1.5,1.0,1000,Digestate_SCP,Co-Pyro,58.33962264,15.09872569875148,115.8293161154276
1028,dgst_car_73,5.72610253111,59.55900755692,15.07937890245,19.63551100952,50.29858783091315,6.907693518542479,15.167041795437116,1.8888288199749184,0.3762344954888628,0.0,1.6065514568939772,0.2549931416277555,22.525715852694542,1000,2.0,1.0,1000,Digestate_SCP,Co-Pyro,66.3585209,15.09872569875148,115.8293161154276
1031,dgst_car_246,5.6816117231400005,59.647106224080005,15.076190476300004,19.59509157648,50.42586377262435,6.928653540144483,15.10704686107917,1.883745462797326,0.3779870647310073,0.0,1.6076110610625034,0.2535511165623547,22.596071223718532,1000,2.0,1.0,1000,Digestate_SCP,Co-Pyro,63.67791842,15.09872569875148,115.8293161154276
1133,dgst_car_162,7.93853058858,55.17805850376,15.2379321811,21.64547872656,43.96944081536214,5.865398671734559,18.15045527197133,2.141612767019223,0.2890831592714129,0.0,1.5538597189997183,0.3267018126956977,19.027101106202284,1000,2.0,1.0,1000,Digestate_SCP,Co-Pyro,62.6337145,15.09872569875148,115.8293161154276
1135,dgst_car_166,7.935515294289999,55.184029251880006,15.23771609055,21.64273936328,43.97806674143107,5.866819204117279,18.146389209985667,2.1412682505096114,0.2892019368857065,0.0,1.5539315319998592,0.3266040817228489,19.031869330431046,1000,2.0,1.0,1000,Digestate_SCP,Co-Pyro,64.48187477,15.09872569875148,115.8293161154276
1025,dgst_car_79,5.72342638226,59.56430674472001,15.079187116700002,19.63307975632,50.30624355533319,6.908954276444291,15.163433064062849,1.88852305298426,0.3763399135825299,0.0,1.6066151927218133,0.2549064029530377,22.529947770563613,1000,5.0,1.0,1000,Digestate_SCP,Co-Pyro,63.18373072,15.09872569875148,115.8293161154276
1130,dgst_car_168,7.896838138639999,55.26061599008,15.234944298800002,21.60760157248,44.0887114258653,5.885040361585912,18.09423386553927,2.136849140006721,0.2907254963906616,0.0,1.5548526767761262,0.3253504873187347,19.09303130433233,1000,5.0,1.0,1000,Digestate_SCP,Co-Pyro,61.53276564,15.09872569875148,115.8293161154276
1132,dgst_car_170,7.91231454267,55.22997032124,15.23605341265,21.62166172344,44.04443769861473,5.877749287820542,18.11510347628005,2.138617417390272,0.2901158542888533,0.0,1.5544840868814442,0.3258521046988591,19.068557751314778,1000,5.0,1.0,1000,Digestate_SCP,Co-Pyro,61.67883212,15.09872569875148,115.8293161154276
956,dgst_car_12,5.814442335709998,59.38408110812,15.08570975945,19.71576679672,50.0458719928769,6.866075838459407,15.286166194835404,1.898922203311164,0.3727546390541715,0.0,1.6044475340957207,0.2578563895281241,22.38602003658325,1000,10.0,1.0,1000,Digestate_SCP,Co-Pyro,65.7694962,15.09872569875148,115.8293161154276
958,dgst_car_15,5.64451935045,59.72055484740001,15.07353225775,19.5613935444,50.53197482971296,6.9461280920424,15.057028563676756,1.8795074238056588,0.3794481969167498,0.0,1.6084944622529096,0.2523488877516252,22.65472710707595,1000,10.0,1.0,1000,Digestate_SCP,Co-Pyro,64.79972845,15.09872569875148,115.8293161154276
1047,dgst_car_86,5.604814201,59.799177172,15.070686795,19.525321832,50.64556032113492,6.964833546677973,15.003486990852734,1.8749708584868152,0.3810122508608305,0.0,1.6094400899856658,0.2510619742666871,22.717514695087424,1000,10.0,10.0,1000,Digestate_SCP,Co-Pyro,65.62609611,15.09872569875148,115.8293161154276
1048,dgst_car_87,5.6109761776,59.7869755072,15.071128392,19.5309199232,50.62793260407713,6.961930583829239,15.01179628885158,1.8756749034211952,0.3807695200327626,0.0,1.6092933348155616,0.251261694728397,22.70777047668109,1000,10.0,10.0,1000,Digestate_SCP,Co-Pyro,65.52706553,15.09872569875148,115.8293161154276
1049,dgst_car_88,5.679820262089999,59.65065359348,15.07606209155,19.59346405288,50.43098864903324,6.929497513630702,15.104631112905471,1.8835407770026096,0.3780576334547051,0.0,1.6076537269452538,0.2534930521698282,22.59890414387888,1000,10.0,10.0,1000,Digestate_SCP,Co-Pyro,62.83737024,15.09872569875148,115.8293161154276
1050,dgst_car_89,5.629314756179999,59.75066229096,15.072442623100002,19.54758032976,50.57547098414009,6.953291113774075,15.036525482775572,1.8777702024122669,0.3800471319658695,0.0,1.60885657865862,0.2518560802022236,22.67877083475688,1000,10.0,20.0,1000,Digestate_SCP,Co-Pyro,66.90846287,15.09872569875148,115.8293161154276
1069,dgst_car_176,7.952060389209999,55.15126741012,15.23890179195,21.65777040872,43.93073578403276,5.85902466041818,18.168699928288213,2.143158632609937,0.2885501972165886,0.0,1.553537489896652,0.327140337247814,19.00570580711385,1000,10.0,1.0,1000,Digestate_SCP,Co-Pyro,63.72869061,15.09872569875148,115.8293161154276
1071,dgst_car_288,7.905180724639999,55.24409638208,15.2355421688,21.61518072448,44.06484558620304,5.881110093947381,18.105483670213147,2.137802333404589,0.2903968676178732,0.0,1.5546539876692025,0.3256208851530554,19.079838787493237,1000,10.0,1.0,1000,Digestate_SCP,Co-Pyro,66.99438202,15.09872569875148,115.8293161154276
1497,htc_65,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,0.5,1.0,1000,HTC-MSW,Mix,53.88513514,4.281764749205312,36.58377665915595
1498,htc_67,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,0.5,1.0,1000,HTC-MSW,Mix,59.80784628,4.281764749205312,36.58377665915595
1458,htc_140,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,1.0,1.0,1000,HTC-MSW,Mix,54.62962963,4.281764749205312,36.58377665915595
1501,htc_71,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,1.0,1.0,1000,HTC-MSW,Mix,55.04686373,4.281764749205312,36.58377665915595
1503,htc_140,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,1.0,1.0,1000,HTC-MSW,Mix,54.62962963,4.281764749205312,36.58377665915595
1555,htc_140,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,1.0,1.0,1000,HTC-MSW,Mix,54.62962963,4.281764749205312,36.58377665915595
1504,htc_73,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,2.0,1.0,1000,HTC-MSW,Mix,60.13704152,4.281764749205312,36.58377665915595
1505,htc_74,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,2.0,1.0,1000,HTC-MSW,Mix,56.47442873,4.281764749205312,36.58377665915595
1507,htc_76,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,5.0,1.0,1000,HTC-MSW,Mix,58.69659042,4.281764749205312,36.58377665915595
1508,htc_77,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,5.0,1.0,1000,HTC-MSW,Mix,60.07874016,4.281764749205312,36.58377665915595
1456,htc_20,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,10.0,1.0,1000,HTC-MSW,Mix,63.14237574,4.281764749205312,36.58377665915595
1510,htc_79,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,10.0,1.0,1000,HTC-MSW,Mix,59.30279692,4.281764749205312,36.58377665915595
1512,htc_81,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,10.0,1.0,1000,HTC-MSW,Mix,59.58405546,4.281764749205312,36.58377665915595
1624,hc_17,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,1000,1.0,1.0,1000,Hemicellulose,Biomass,85.76335878,23.72694755929004,749.3056913708809
1626,hc_19,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,1000,1.0,1.0,1000,Hemicellulose,Biomass,85.51532033,23.72694755929004,749.3056913708809
1672,lig_19,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,1000,1.0,1.0,1000,Lignin,Biomass,70.69767442,20.54726899016291,294.4275701516588
1673,lig_20,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,1000,1.0,1.0,1000,Lignin,Biomass,70.8,20.54726899016291,294.4275701516588
44,brown_coal_52,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,0.5,1.0,1000,Lignite,Coal,18.59631148,16.651369897175904,52.56787308557641
46,brown_coal_54,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,0.5,1.0,1000,Lignite,Coal,19.79015919,16.651369897175904,52.56787308557641
1825,_bks_26,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,0.5,1.0,1000,Lignite,Coal,17.30713072,16.651369897175904,52.56787308557641
49,brown_coal_57,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,1.0,1.0,1000,Lignite,Coal,36.06340819,16.651369897175904,52.56787308557641
61,brown_coal_71,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,1.0,1.0,1000,Lignite,Coal,33.92388451,16.651369897175904,52.56787308557641
153,brown_coal_174,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,1.0,1.0,1000,Lignite,Coal,44.28857715,16.651369897175904,52.56787308557641
216,brown_coal_250,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,1.0,1.0,1000,Lignite,Coal,35.61964147,16.651369897175904,52.56787308557641
1826,_bks_27,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,1.0,1.0,1000,Lignite,Coal,33.45812479,16.651369897175904,52.56787308557641
1827,_bks_28,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,1.5,1.0,1000,Lignite,Coal,48.37474458,16.651369897175904,52.56787308557641
51,brown_coal_59,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,2.0,1.0,1000,Lignite,Coal,39.06097163,16.651369897175904,52.56787308557641
52,brown_coal_60,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,2.0,1.0,1000,Lignite,Coal,37.53518924,16.651369897175904,52.56787308557641
54,brown_coal_62,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,5.0,1.0,1000,Lignite,Coal,44.11016949,16.651369897175904,52.56787308557641
55,brown_coal_64,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,5.0,1.0,1000,Lignite,Coal,45.58823529,16.651369897175904,52.56787308557641
66,brown_coal_78,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,5.0,1.0,1000,Lignite,Coal,45.59173948,16.651369897175904,52.56787308557641
1383,bcoal_6,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,50,Lignite,Coal,60.7195301,16.651369897175904,52.56787308557641
1384,bcoal_7,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,50,Lignite,Coal,64.56211813,16.651369897175904,52.56787308557641
1385,bcoal_8,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,50,Lignite,Coal,64.08450704,16.651369897175904,52.56787308557641
1386,bcoal_9,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,50,Lignite,Coal,59.82547993,16.651369897175904,52.56787308557641
1388,bcoal_11,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,100,Lignite,Coal,64.79514416,16.651369897175904,52.56787308557641
1391,bcoal_14,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,500,Lignite,Coal,56.0666138,16.651369897175904,52.56787308557641
1393,bcoal_16,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,500,Lignite,Coal,61.1492817,16.651369897175904,52.56787308557641
1394,bcoal_17,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,500,Lignite,Coal,61.79867987,16.651369897175904,52.56787308557641
1396,bcoal_19,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,Coal,63.5451505,16.651369897175904,52.56787308557641
1397,bcoal_20,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,Coal,55.15813253,16.651369897175904,52.56787308557641
1398,bcoal_21,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,Coal,62.89782245,16.651369897175904,52.56787308557641
1780,bks_8,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,10,Lignite,Coal,55.59964727,16.651369897175904,52.56787308557641
1781,bks_10,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,10,Lignite,Coal,64.49953227,16.651369897175904,52.56787308557641
1783,bks_12,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,50,Lignite,Coal,56.59640906,16.651369897175904,52.56787308557641
1785,bks_20,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,50,Lignite,Coal,64.14656772,16.651369897175904,52.56787308557641
1786,bks_24,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,100,Lignite,Coal,64.55813953,16.651369897175904,52.56787308557641
1787,bks_26,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,100,Lignite,Coal,55.89225589,16.651369897175904,52.56787308557641
1788,bks_28,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,100,Lignite,Coal,61.35607321,16.651369897175904,52.56787308557641
1791,bks_35,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,Coal,59.78647687,16.651369897175904,52.56787308557641
1792,bks_51,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,Coal,55.7486631,16.651369897175904,52.56787308557641
1793,bks_53,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,Coal,56.41821946,16.651369897175904,52.56787308557641
1794,bks_55,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,Coal,57.7540107,16.651369897175904,52.56787308557641
1830,_bks_33,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,10,Lignite,Coal,55.18449811,16.651369897175904,52.56787308557641
1831,_bks_34,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,50,Lignite,Coal,58.12510681,16.651369897175904,52.56787308557641
1832,_bks_35,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,100,Lignite,Coal,58.62416455,16.651369897175904,52.56787308557641
1833,_bks_36,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,500,Lignite,Coal,59.78647687,16.651369897175904,52.56787308557641
1947,_ebs1_32,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,1.0,1.0,1000,RDF1,Plastic,83.43727614,-9.368122489149167,9.886969935729882
1948,_ebs1_33,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,1.0,1.5,1000,RDF1,Plastic,88.94762747,-9.368122489149167,9.886969935729882
1949,_ebs1_34,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,1.0,2.0,1000,RDF1,Plastic,90.35890281,-9.368122489149167,9.886969935729882
1953,_ebs1_40,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,1.0,10.0,50,RDF1,Plastic,86.07519795,-9.368122489149167,9.886969935729882
1954,_ebs1_41,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,1.0,10.0,100,RDF1,Plastic,86.09618726,-9.368122489149167,9.886969935729882
1955,_ebs1_42,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,1.0,10.0,500,RDF1,Plastic,85.57756263,-9.368122489149167,9.886969935729882
1729,ebs1_5,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,10.0,1.0,10,RDF1,Plastic,75.82012532,-9.368122489149167,9.886969935729882
1731,ebs1_12,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,10.0,1.0,10,RDF1,Plastic,72.38520408,-9.368122489149167,9.886969935729882
1733,ebs1_15,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,10.0,1.0,50,RDF1,Plastic,71.5679677,-9.368122489149167,9.886969935729882
1735,ebs1_17,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,10.0,1.0,100,RDF1,Plastic,71.84434271,-9.368122489149167,9.886969935729882
1737,ebs1_20,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,10.0,1.0,100,RDF1,Plastic,75.21974307,-9.368122489149167,9.886969935729882
1739,ebs1_22,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,10.0,1.0,500,RDF1,Plastic,71.9356019,-9.368122489149167,9.886969935729882
1743,ebs1_27,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,10.0,1.0,1000,RDF1,Plastic,69.02465166,-9.368122489149167,9.886969935729882
1744,ebs1_29,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065,1000,10.0,1.0,10,RDF1,Plastic,73.7874465,-9.368122489149167,9.886969935729882
